name,barcode,cost,price,margin,stock,min_stock,is_weighted,weight,category
T. LADYSOFT NORM.C/ALAS 1X8,0640204,580.00,,0,1,5,false,8,cencocal
T. BABYSEC PREM 1X45UN,2170105,565.00,,0,1,5,false,45,cencocal
T. HUMEDAS COTIDIAN 48U,0640306,723.00,,0,1,5,false,48,cencocal
TOALLA NOVA 4XTRA MR 25M X1,1140606,876.00,,0,1,5,false,25,cencocal
LECHE EVA VIT E DP 1X500G,1570095,713.00,,0,1,5,false,500,cencocal
K.TEX AER BLACK BZRP 1X150M,1260256,1560.00,,0,1,5,false,150,cencocal
SALSA DE SOYA LA PRIMER 1X250,0201508,638.00,,0,1,5,false,250,cencocal
LAVALOZA YUG VION DP 450ML,1560024,605.00,,0,1,5,false,450,cencocal
SH. MANZANA FRESH 180ML,1540509,1318.00,,0,1,5,false,180,cencocal
AC. BALL. LINCRE DP 750ML,1540410,1163.00,,0,1,5,false,750,cencocal
SH BALL. MICLAR DP 750ML,1530652,1163.00,,0,1,5,false,750,cencocal
PANTS ADULTO EMUVED PREM.GX18U,2170802,2025.00,,0,1,5,false,18,cencocal
CERA BRILLINA ROJA 340CC,2190603,1209.00,,0,1,5,false,340,cencocal
INSEC. KILLER IV Y Z 390CC,1830603,1899.00,,0,1,5,false,390,cencocal
TINTU. LICIC 1.0 NEGRO X1,7403014,2196.00,,0,1,5,false,1,cencocal
TINTU. LICIC 2.0 NEGRO X1,7403015,2196.00,,0,1,5,false,1,cencocal
TINTU. LICIC 5.0 CAS/CLA X1,7403012,2196.00,,0,1,5,false,1,cencocal
TINTU. LICIC 6.66 GUINDA X1,7403006,2196.00,,0,1,5,false,1,cencocal
TINTU. LICIC 7.46 CEREZA X1,7403008,2196.00,,0,1,5,false,1,cencocal
SUEROX FRUTILLA-KIWI 630ML,1180303,1386.00,,0,1,5,false,630,cencocal
SUEROX ARANDANA 630ML,1180304,1386.00,,0,1,5,false,630,cencocal
MERM. ENLINEA S/A DZNO 200G,1420807,685.00,,0,1,5,false,200,cencocal
MERM. ENLINEA S/A FRAM. 200G,1420806,685.00,,0,1,5,false,200,cencocal
MERM. ENLINEA S/A MORA 200G,1420108,731.00,,0,1,5,false,200,cencocal
PROT. SOL LE BLON XTR 50G,1110307,2327.00,,0,1,5,false,50,cencocal
ENDUL DAILY ALULOSA 100ML,1290905,1672.00,,0,1,5,false,100,cencocal
JUGO LIMON TRAVERSO 250ML,5101708,538.00,,0,1,5,false,250,cencocal
MARUCHAN LUNCH CAMARON 64G,1020401,882.00,,0,1,5,false,64,cencocal
JUREL SAN JOSE 1X425,0802046,1596.00,,0,1,5,false,425,cencocal
ESENCIA VAINI PRIMERA 1X250,0801429,949.00,,0,1,5,false,250,cencocal
SAL VENUS 10X1K,1202023,5140.00,,0,1,5,false,10000,cencocal
ACEITE VEG. BONANZA 12X900CC,1110061,16128.00,,0,1,5,false,10800,cencocal
LAVALOZA VIRGINIA LIMON 200ML,1560023,755.00,,0,1,5,false,200,cencocal
ESPONJA ACERO MEDIAN CIEN X26,5202004,1124.00,,0,1,5,false,26,cencocal
VIRUTILLA CIEN MEDIANA N4 X30,1861003,1124.00,,0,1,5,false,30,cencocal
CERA BRILLINA INCOLORA X340CC,2190602,1209.00,,0,1,5,false,340,cencocal
CERA BRILLINA NEGRA X340CC,2190604,1209.00,,0,1,5,false,340,cencocal
E.PILA EVEREA EXTRA AA 1X2U,2020106,532.00,,0,1,5,false,2,cencocal
LECHE LONGO SF ENTERA 1X2L,1510060,3365.00,,0,1,5,false,2000,cencocal
MAY HELLMANS REGULAR DP 1X630G,1560208,1487.00,,0,1,5,false,630,cencocal
PROT. SOL LEBLON BABY KIDS 50G,1701008,714.00,,0,1,5,false,50,cencocal
PROT. SOL LEBLON EXTREME 50G,1701007,714.00,,0,1,5,false,50,cencocal
ENJUAGUE COLOS ICE 180ML,1602020,823.00,,0,1,5,false,180,cencocal
PASTA COLG TRIP ACC 6X75ML,1293970,9582.00,,0,1,5,false,450,cencocal
JAB AROM P/DEL SUR 750ML,1572406,923.00,,0,1,5,false,750,cencocal
JAB AROM P/FLORAL 750ML,1572408,923.00,,0,1,5,false,750,cencocal
JAB AROM CREMOSO 750ML,1572407,923.00,,0,1,5,false,750,cencocal
JAB BALL HIPOALE RG 650ML,1570405,987.00,,0,1,5,false,650,cencocal
JAB BALL VIOLETAS SILV 650ML,1570404,987.00,,0,1,5,false,650,cencocal
JAB BALL VO/GERANIO 650ML,1570400,923.00,,0,1,5,false,650,cencocal
T. NOSOTRAS BUENAS NOCHES 8U,1702087,832.00,,0,1,5,false,8,cencocal
E.PILA EVEREA EX/NGA GDE 1X12U,2020105,532.00,,0,1,5,false,12,cencocal
